-1.651539294341855e+00	4.762173214592403e+02
1.325220218492419e+00	-1.744575481618353e+03
1.431705565845700e-01	2.653463954812545e+02
-1.191445259853972e+00	-4.128240913775216e+02
-1.963906728191561e+00	-8.334005402747908e+02
1.059439303185465e+00	-5.169175646517474e+02
2.385814271483833e-01	3.957019781844592e+02
-2.062044387208507e+00	-5.939027362657200e+02
-1.249568380083811e+00	1.565571313435401e+03


1.846697790434357e+00	2.888862697825217e+02
1.228903086852311e+00	-2.100506697241024e+02
1.326097993321423e+00	-2.842216463781851e+02
1.552555240583503e+00	-1.556391261000377e+02
1.470496940156116e-01	-6.640864678023744e+02
-1.443733333986482e+00	1.147707250231678e+01
-9.888672963599563e-01	-5.534603021977022e+01
-9.945460754789710e-01	-8.495699241087716e+01
-2.023185849622069e+00	1.997474265075423e+02


8.536535154744251e-01	8.126674806082193e+01
1.464040538589484e+00	1.984044278552230e+01
1.304888164695517e+00	9.206279108020935e+01
-1.510060870887657e+00	-7.999472669597297e+01
-1.745910602181235e+00	-2.732518425456686e+01
-1.727585260658006e+00	1.304300675249924e+02
-1.563391341821200e+00	-8.822780101538125e+00
-1.346571109662574e+00	7.742208969612243e+01
-1.485077022182056e+00	-8.986601105519713e+01


-1.348973748789323e+00	2.698044801460168e+01
-1.523804411807291e+00	-2.180054910073292e+01
-1.431959143593863e+00	2.427745445237712e+01
-1.522469775215283e+00	1.991656568448260e+00
-1.545963876057699e+00	-3.422413477593482e+01
-1.532376914280679e+00	-3.267477042574452e+01
-1.495619319324181e+00	-7.680481960204315e+00
-1.515218442092324e+00	5.998942155628860e+00
-1.457673683783527e+00	-3.407459870937684e+01


-1.457693405330481e+00	3.647065637013765e+00
-1.488165068330055e+00	1.920607300151933e+00
-1.481755756850676e+00	-6.891657028207819e+00
-1.501835052938714e+00	-1.173650510937504e+00
-1.497867727137843e+00	3.286101999216617e+00
-1.520876613502803e+00	1.679179212572795e+00
-1.503743857095969e+00	-1.924814243774167e+01
-1.496635211367640e+00	-8.107642001685527e+00
-1.447613627771877e+00	1.187193724219541e+01


-1.456623217019117e+00	9.670691800595385e+00
-1.497363721026242e+00	6.239297173652999e-01
-1.496744750573338e+00	1.192413176345699e+00
-1.498088465292358e+00	3.552211551625625e+00
-1.497782563524667e+00	3.060550928235644e+00
-1.497402684013181e+00	1.014878768180292e+01
-1.509529134451333e+00	1.312568168132600e+00
-1.501030108476570e+00	2.255200134716362e+00
-1.458547737458264e+00	7.657409546783456e+00


