0	0	0
0	0	3.8
-0.279238	1.87476	7.09352
-2.57656	3.11581	9.85434
-3.72654	3.29379	13.4718
-3.09742	5.8528	16.2096
-6.01583	8.18471	16.9061
-3.34303	10.1778	18.7292
-5.24113	13.3976	19.4149
-7.1039	13.8032	22.7021
-10.7156	12.8128	23.3459
-14.0184	10.9487	23.1079
-15.2085	8.38628	25.6491
-17.5683	5.53054	26.4953
-15.6787	3.29172	28.9155
-16.4925	2.15304	32.4484
-15.8372	0.644233	35.8739
-18.4023	0.378824	38.6649
-18.9462	-1.00991	42.16
-17.5837	-2.4473	45.4031
-17.1775	-5.20271	47.9882
-16.9935	-7.83484	50.7228
-13.3085	-8.75173	50.8649
-13.69	-12.3144	52.1304
-15.8468	-15.1732	53.4013
-18.2206	-15.8166	56.2981
-16.9573	-12.2593	56.7341
-19.4349	-9.57951	57.7925
-20.3787	-9.929	61.4568
-17.6273	-8.7427	63.7941
-14.648	-7.98306	61.5611
-11.028	-8.9115	60.8729
-8.65656	-5.95683	61.1667
-7.43305	-6.43689	57.6013
-5.06695	-3.62437	56.6362
-3.22294	-2.58399	53.4807
-1.26401	0.631037	53.9967
2.37209	0.569189	52.8944
1.83196	-2.48377	50.6972
2.0306	-3.22205	46.9749
-0.34722	-4.94114	44.5602
-3.33711	-6.87658	45.8848
-5.60533	-3.83534	46.0994
-7.35663	-6.92641	44.751
-9.49629	-7.14438	47.8838
-9.2671	-10.6682	46.4801
-8.81071	-14.362	45.7135
-7.03446	-17.6186	46.5375
-4.2788	-16.778	44.0597
-2.80461	-19.6893	46.0068
-0.309907	-17.3819	47.7075
1.94973	-14.4507	46.846
3.19137	-11.3639	45.0103
4.81723	-8.4944	43.1228
8.08981	-7.9102	44.9637
7.17791	-11.2675	46.4923
6.4336	-14.9855	46.2417
5.15151	-14.6142	49.7996
3.14814	-11.6912	51.1718
-0.31527	-12.635	49.9251
-1.34566	-15.7566	51.8314
-2.79767	-18.0567	54.4849
-5.59982	-20.3424	53.3173
-3.43656	-22.4623	51.0225
-0.389823	-24.3854	49.8145
-3.02166	-26.0344	47.625
-0.906268	-29.0376	46.6523
2.04491	-30.3503	48.6542
2.79524	-34.0662	48.3917
2.30895	-36.2469	45.3179
2.11858	-34.4476	41.9763
0.665882	-34.6912	38.4734
0.752838	-35.9691	34.8957
-0.548803	-35.3296	31.3834
-3.03517	-36.7104	33.9035
-0.527915	-39.3402	32.7908
-0.988353	-42.8228	31.342
2.70443	-42.0057	31.7103
3.29544	-43.3018	35.2333
4.65356	-40.2738	37.0843
7.07001	-37.7453	38.5702
8.35347	-41.1695	39.6035
7.29284	-43.9692	37.2632
5.97974	-47.3369	36.0907
4.611	-50.4889	34.4687
5.90687	-49.5598	31.0194
8.27333	-50.2613	28.1302
9.446	-48.3864	25.0399
10.354	-45.0943	23.3732
11.1103	-42.2732	20.9424
8.98348	-39.4268	19.5952
9.20709	-35.634	19.664
8.66732	-35.4748	23.4221
9.80185	-37.9244	26.0965
12.1022	-40.9442	25.9259
15.0894	-41.3944	28.231
18.8747	-41.1906	27.9657
20.0773	-43.9299	25.6227
17.9034	-47.0016	26.1506
20.8931	-47.7881	28.3604
24.1611	-46.2655	29.5611
26.4038	-43.9843	31.6121
25.6607	-40.6398	29.9682
26.0176	-42.6472	26.7615
29.7603	-42.6114	27.4181
32.386	-41.7426	30.024
35.2021	-44.2769	30.3191
37.7102	-47.1314	30.2942
35.1124	-49.7378	31.2418
36.1931	-53.3634	30.8854
33.695	-56.1672	31.4668
35.658	-59.0146	33.0413
36.2136	-61.8206	30.5398
35.626	-59.6193	27.4986
31.8889	-59.1131	27.0318
31.7218	-56.0971	24.7262
28.1071	-55.7917	23.5945
26.3697	-56.5395	26.8903
27.0518	-53.3529	28.8447
29.327	-51.1758	26.7177
27.3443	-51.575	23.5007
29.3233	-49.1924	21.2991
27.2896	-46.1353	20.3199
26.4633	-42.8814	22.1003
28.9675	-42.8492	19.2423
31.1203	-43.397	16.1592
33.2655	-46.4675	15.5187
35.8399	-44.6288	13.4134
38.1311	-46.2465	10.8496
36.7496	-49.2306	12.754
33.068	-50.1416	12.9901
32.2715	-50.1743	16.7056
29.3071	-52.3801	17.5927
27.7733	-49.6595	15.4279
27.1298	-52.1709	12.6497
26.0966	-50.9381	9.20693
23.4608	-53.675	9.16366
24.645	-54.8448	5.74761
26.3517	-56.3326	2.69581
26.3353	-53.7258	-0.0690703
29.4673	-51.5867	0.163941
32.1265	-54.2005	-0.568937
30.199	-57.4077	-1.23142
30.0377	-59.5476	-4.36744
27.8292	-62.1185	-6.08585
29.4601	-61.75	-9.49821
29.6995	-65.5218	-9.89289
29.2673	-67.6841	-6.79809
29.5645	-69.9303	-3.74746
32.812	-70.642	-1.90694
34.3788	-68.8513	-4.86976
35.3977	-71.9539	-6.81286
35.8597	-75.3273	-5.12559
36.4327	-76.1002	-1.44942
39.042	-78.7596	-0.701709
40.5008	-81.869	0.924194
42.1672	-85.2431	0.395858
41.6723	-88.1363	2.80921
39.5757	-87.5519	5.92414
36.0945	-88.6378	6.99277
34.6642	-88.767	10.5109
36.8602	-91.7084	9.52818
40.3121	-90.1281	9.69277
41.7792	-87.3493	11.8296
40.3403	-87.6006	15.3377
37.2603	-85.426	14.8634
33.4636	-85.2907	14.9422
30.3082	-85.5984	17.0372
27.0905	-83.6889	17.7007
26.3553	-83.3895	21.4169
26.7744	-82.4565	25.0767
27.4421	-79.6859	27.5902
30.5026	-80.6681	29.6172
29.5759	-77.7673	31.8902
31.3966	-75.1362	33.9402
32.0123	-72.6304	36.7298
28.4782	-73.9579	36.2963
29.0103	-75.913	39.511
28.612	-72.362	40.804
31.4431	-69.9271	40.0999
35.2268	-69.8733	40.4473
36.3257	-72.8462	42.5436
38.7124	-75.3643	40.9936
41.7119	-74.0022	39.0995
39.8112	-70.7337	39.4791
39.0486	-68.0099	42.0167
36.4358	-65.2538	41.8846
35.5802	-62.9513	44.784
35.3921	-59.8154	46.9219
37.0619	-57.6328	44.2974
39.7403	-54.9469	44.0699
38.8576	-52.8848	47.1373
