0	0	0
0	0	3.8
0.507146	-3.73233	4.30254
-2.79458	-4.11709	6.14388
-4.59792	-5.89368	3.30986
-4.45655	-9.20056	5.17655
-1.88829	-7.6163	7.48612
-2.52997	-10.0372	10.344
-1.17359	-7.57154	12.8976
2.30836	-9.09289	12.9362
3.37998	-7.92292	9.48327
6.13983	-10.534	9.55816
4.91214	-12.3736	6.46811
4.77117	-15.7201	8.2629
4.05222	-17.6253	5.05459
0.428593	-18.1429	6.07513
-0.525636	-19.9249	2.85739
-3.15918	-22.0389	4.5996
-5.88195	-19.4466	4.04613
-8.40891	-21.1179	6.33985
-11.3051	-19.9046	4.19983
-13.534	-18.6406	7.00599
-12.7322	-21.2811	9.61841
-9.21321	-19.9829	10.2276
-8.07035	-23.4231	11.3671
-6.35917	-23.8892	8.00637
-3.19724	-24.2262	10.0869
-3.82628	-27.96	10.4081
-1.56323	-28.2656	7.37082
-0.00538233	-24.882	8.12226
0.531104	-23.7326	4.54023
4.28012	-24.0916	5.04611
4.88437	-24.2613	1.2983
4.22159	-20.5559	0.778003
1.04422	-21.3208	-1.16089
2.70981	-24.036	-3.23294
-0.0155089	-26.5826	-2.50673
-2.87281	-24.9291	-4.38865
-0.547444	-22.2542	-5.75891
0.425994	-24.5365	-8.63702
4.1558	-24.6833	-7.92496
5.01258	-23.1169	-11.2794
6.37439	-26.4165	-12.5825
7.97998	-24.881	-15.6654
5.53147	-26.6527	-17.9689
6.95109	-24.8312	-20.9866
3.77473	-22.8121	-21.5101
2.22655	-25.4736	-23.7372
5.35608	-27.6206	-23.5472
4.3138	-29.365	-20.3361
7.44523	-31.3365	-19.4716
6.23294	-34.7143	-20.7208
5.707	-36.4068	-17.3594
2.58121	-38.2372	-18.5079
0.445371	-35.8017	-16.5213
2.73095	-32.8182	-17.0826
1.42703	-30.8846	-14.0824
3.13617	-33.1259	-11.5338
2.3364	-30.7969	-8.63959
-1.40996	-31.398	-8.84801
-1.30517	-34.3746	-6.4881
0.310297	-32.376	-3.68882
-0.137335	-29.0223	-5.41868
3.46854	-28.0829	-4.67353
3.2104	-27.803	-0.892664
6.88919	-26.8512	-0.869522
6.5469	-24.7332	-4.00593
10.2532	-23.9356	-4.26505
9.76075	-21.3729	-7.02733
8.12114	-23.9691	-9.26595
9.26026	-26.9615	-7.21946
8.82559	-29.3542	-10.1394
8.71448	-32.36	-7.81707
10.9977	-34.0833	-10.3185
8.89714	-37.2163	-10.7785
7.50483	-35.8818	-14.0527
3.96563	-36.8032	-13.0207
5.44545	-40.2356	-12.336
4.74829	-40.417	-8.60488
2.98249	-43.6921	-9.37652
5.87473	-45.769	-8.04921
3.81323	-45.7441	-4.85709
2.24496	-49.1294	-5.57877
3.73454	-50.1418	-2.23269
6.80582	-47.9564	-2.71389
9.4174	-50.5484	-3.66327
12.3146	-48.0934	-3.80138
11.6363	-47.0576	-7.39401
11.2832	-50.5382	-8.87742
11.9124	-49.4762	-12.4713
8.98291	-47.0595	-12.6052
10.8381	-44.7042	-10.2705
14.084	-46.318	-11.4106
15.4294	-43.0101	-12.7097
14.0802	-43.7243	-16.1896
17.2769	-42.59	-17.9027
15.5817	-42.9919	-21.2798
12.1691	-43.9287	-19.8954
10.3382	-42.9261	-23.0707
7.18659	-41.8847	-21.2207
7.76016	-38.2389	-20.3158
8.32367	-39.0702	-16.6509
11.3114	-41.3426	-17.2417
13.8063	-38.8479	-15.8304
11.5567	-36.8853	-13.4793
10.3446	-34.462	-16.1436
11.0755	-31.3344	-14.1128
7.5289	-31.9475	-12.894
6.16977	-29.86	-15.7637
9.65407	-28.8399	-16.8858
10.3713	-27.1882	-13.5395
13.5137	-25.3551	-14.6372
11.6023	-22.1767	-15.4642
9.78932	-23.297	-18.6103
7.0516	-20.6961	-19.0348
6.97208	-19.9828	-15.3032
4.21991	-17.3738	-15.0612
6.42322	-14.2811	-15.2054
8.91816	-16.1435	-13.0267
11.939	-15.2484	-15.1511
15.1762	-15.6805	-13.2084
17.3396	-14.9468	-16.2451
15.526	-17.4472	-18.4584
15.4577	-20.1123	-15.7505
12.5383	-18.8072	-13.6978
13.7943	-20.1812	-10.385
12.3832	-23.5996	-11.2584
9.00215	-22.6873	-12.7336
8.79299	-19.3377	-10.9513
4.99809	-19.1914	-11.0829
5.07283	-15.4388	-11.6764
1.31375	-14.9795	-11.99
2.35455	-14.0959	-15.5363
4.01516	-10.7869	-14.6802
0.599289	-9.13558	-14.8924
0.185398	-9.23344	-11.1162
-3.08655	-7.34432	-11.5232
-3.04495	-5.04167	-8.5006
0.634415	-4.3382	-9.1389
1.3456	-2.40753	-5.9441
4.33818	-0.681868	-7.5273
4.47878	2.17781	-5.02881
4.19056	4.51847	-8.00845
2.22667	1.87895	-9.91005
5.15623	-0.127386	-11.2637
5.3393	2.17805	-14.2789
4.62289	4.95581	-11.7867
7.33983	7.06611	-13.4007
4.55577	9.19836	-14.8644
7.05682	10.2422	-17.5281
8.77037	12.6044	-15.0942
12.3601	12.5222	-16.338
13.0953	16.0012	-14.9977
16.1753	15.0961	-12.9644
18.5838	15.9259	-15.7841
21.6489	15.3496	-13.6132
24.0768	14.8804	-16.4986
26.9239	13.2105	-14.6157
28.7508	12.0166	-17.7265
30.8293	9.25086	-16.1548
33.7197	9.72129	-18.5765
32.0405	8.76652	-21.8489
35.099	6.953	-23.1893
35.3578	9.08571	-26.3237
31.5957	9.1596	-26.8542
31.5704	5.97368	-28.9252
32.5958	7.75931	-32.119
30.3197	5.61512	-34.2781
28.499	8.6737	-35.6085
25.6113	8.37944	-33.156
22.5646	8.66745	-35.4087
19.8895	8.97088	-32.727
16.9722	10.4331	-34.674
14.9585	11.4342	-31.6109
12.1812	13.5772	-33.0719
9.44593	11.9217	-31.0182
9.28284	14.1999	-27.9813
5.77596	15.4208	-28.7882
4.6173	15.2441	-25.1735
7.94188	13.9449	-23.8699
8.21648	16.5729	-21.1389
7.44334	14.1473	-18.3178
9.03662	16.3685	-15.6781
6.88199	15.0226	-12.8521
9.75281	12.971	-11.4416
10.0692	15.1512	-8.34537
