1.488124140203595e+00		1.368832758220917e+00	1.368832758220917e+00	0
1.541795286805940e+00		1.646509110151006e+01	3.898720487150058e+00	2
1.533730483819731e+00		1.644347521118006e+01	3.877104596820057e+00	2
1.381970322681838e+00		-1.477330395535971e+00	-1.477330395535971e+00	0
1.472299879625025e+00		1.824093872449256e+00	1.824093872449256e+00	0
1.882910871512154e+00		2.696712478569149e+00	2.696712478569149e+00	0
1.484938749962341e+00		-1.423115214250130e+00	-1.423115214250130e+00	0
1.568533338029709e+00		-6.179004598165907e-01	-6.179004598165907e-01	0
1.535737409487418e+00		-8.306950009194127e-01	-8.306950009194127e-01	0
1.491930124822648e+00		6.111439282845051e+00	6.111439282845051e+00	0
1.579309479457261e+00		3.976140559541045e+00	3.976140559541045e+00	0
1.640914465694427e+00		3.239161330077615e+00	3.239161330077615e+00	0
1.489118380043012e+00		1.236329233114949e+01	6.080107023969489e+00	1
1.349272188765865e+00		3.777158570167031e+00	3.777158570167031e+00	0
1.636151088854999e+00		3.282211682482999e+00	3.282211682482999e+00	0
1.448538563028423e+00		-1.261907740731836e+00	-1.261907740731836e+00	0
1.584535948304359e+00		6.252265075540312e+02	3.191162143211159e+00	99
1.562250115956674e+00		4.123841440720565e+00	4.123841440720565e+00	0
1.350748195851452e+00		3.026658199752028e+00	3.026658199752028e+00	0
1.395971191278097e+00		1.076007023131068e+01	4.476884924130683e+00	1
1.433701234990508e+00		2.612451330328174e+00	2.612451330328174e+00	0
1.536957371074599e+00		4.417467950073870e+00	4.417467950073870e+00	0
1.497202115508755e+00		-1.899487710261361e+00	-1.899487710261361e+00	0
1.461899140886735e+00		2.609620825480508e+00	2.609620825480508e+00	0

1.499435895992063e+00		1.209241101701271e+00	1.209241101701271e+00	0
1.598344907854137e+00		-8.153272178467952e-02	-8.153272178467952e-02	0
1.440000165979618e+00		-9.401833285740246e-01	-9.401833285740246e-01	0
1.523326227026646e+00		-1.308058469400811e+00	-1.308058469400811e+00	0
1.532710968956018e+00		2.566027924512763e+00	2.566027924512763e+00	0
1.441646574060166e+00		1.453998603527862e-02	1.453998603527862e-02	0
1.040076879617479e+00		-1.401022192612795e+00	-1.401022192612795e+00	0
1.498657760865372e+00		-6.542772461402981e-01	-6.542772461402981e-01	0
1.495387842652786e+00		-1.539405851496525e-01	-1.539405851496525e-01	0
1.442197817298917e+00		-8.787954857336199e+00	-2.504769550156199e+00	-1
1.514138793730707e+00		-9.610899230934722e-02	-9.610899230934722e-02	0
1.263217955416746e+00		1.079883805833211e+00	1.079883805833211e+00	0
1.559292133439957e+00		3.291059260796146e+00	3.291059260796146e+00	0
1.464378484321868e+00		-1.772714172904101e+01	-5.160771114681008e+00	-2
1.360247730259342e+00		2.929011167591762e+00	2.929011167591762e+00	0
1.511881732166733e+00		-3.284214360548996e+00	-3.284214360548996e+00	0
1.449850711855098e+00		-1.225341537276500e+01	-5.970230065584998e+00	-1
1.720146047821011e+00		-1.497872091952872e+00	-1.497872091952872e+00	0
1.697234071294500e+00		1.696752795936242e+01	4.401157345002421e+00	2
1.560611023289461e+00		8.130035411905851e+00	1.846850104725851e+00	1
1.474038541646463e+00		4.544937901084781e+00	4.544937901084781e+00	0
1.543216318009941e+00		4.959152027253052e+01	5.609223122270521e+00	7
1.461784983907488e+00		-2.526920682507771e+00	-2.526920682507771e+00	0
1.563620606406143e+00		1.643817580523689e+01	3.871805190876888e+00	2
1.358304873324469e+00		5.455306314035322e+00	5.455306314035322e+00	0
1.540390423007426e+00		1.594718998649506e+01	3.380819372135059e+00	2
1.480429692279373e+00		1.023717961976789e+01	3.953994312587893e+00	1
1.561345537757737e+00		-2.475422566348235e+00	-2.475422566348235e+00	0
1.460280172909654e+00		-2.398137932740826e+00	-2.398137932740826e+00	0
1.358485235086683e+00		1.038651754094432e+00	1.038651754094432e+00	0
1.534597492886240e+00		-1.982378314634535e+01	-9.742272248053432e-01	-3
1.604588136250875e+00		2.603003727130168e+00	2.603003727130168e+00	0
1.457479316097652e+00		1.791102997136754e+00	1.791102997136754e+00	0
1.524301407620487e+00		-1.712021986311054e+01	-4.553849248750538e+00	-2
1.451678256737077e+00		-9.736551845306862e-02	-9.736551845306862e-02	0
1.491963383992796e+00		3.511809114736486e+00	3.511809114736486e+00	0
1.652162352106036e+00		7.796002198093262e+03	4.852417190061715e+00	1240
1.586816622467630e+00		-9.580466319566842e+00	-3.297281012386842e+00	-1
1.613333360959785e+00		-3.418880828085898e-01	-3.418880828085898e-01	0
1.559352065982668e+00		-7.345919572539312e-01	-7.345919572539312e-01	0
1.543715377030840e+00		-7.375258332361565e+00	-1.092073025181565e+00	-1
1.400340148759468e+00		4.804134611700001e+00	4.804134611700001e+00	0
1.521745571768186e+00		6.183812995045889e+00	6.183812995045889e+00	0
1.483899151689836e+00		-2.008400386272811e+00	-2.008400386272811e+00	0
1.538800656003969e+00		-1.794721670766026e+00	-1.794721670766026e+00	0
1.449599525552916e+00		3.856898599293396e+00	3.856898599293396e+00	0
1.318028769667937e+00		2.196441755824252e+01	3.114861636702521e+00	3
1.547433115615806e+00		-1.446522715929214e+00	-1.446522715929214e+00	0
1.240104484865836e+00		-7.969659283323653e+00	-1.686473976143652e+00	-1
1.515521939186086e+00		1.063487123079354e+01	4.351685923613539e+00	1
1.301352550192799e+00		-1.594521071221964e-01	-1.594521071221964e-01	0
1.355157109153299e+00		4.319712903131363e+00	4.319712903131363e+00	0
1.747244514627705e+00		-6.956676507868309e-02	-6.956676507868309e-02	0
1.549593228421947e+00		3.022468765262609e+00	3.022468765262609e+00	0
1.583992067762894e+00		6.233273283882603e+00	6.233273283882603e+00	0
1.442047554049762e+00		1.606847737459159e+01	3.502106760231587e+00	2
1.518862932560165e+00		3.176477355827893e+00	3.176477355827893e+00	0
1.531124401674288e+00		-3.051097002410286e-01	-3.051097002410286e-01	0
1.426095973851264e+00		3.404839942121130e+00	3.404839942121130e+00	0
1.516111602312173e+00		2.643360483264336e+00	2.643360483264336e+00	0
1.716549167476626e+00		-1.511996308683072e+00	-1.511996308683072e+00	0
1.514268790504091e+00		-3.787893125735165e+00	-3.787893125735165e+00	0
1.450328515939751e+00		9.747457069679561e+01	3.226791089095613e+00	15
1.266414263052919e+00		3.093806594598415e+00	3.093806594598415e+00	0
1.511582925556338e+00		3.078155118926738e+00	3.078155118926738e+00	0
1.680123937264589e+00		-3.765760283973715e-01	-3.765760283973715e-01	0
1.483046433358071e+00		1.407983189921632e+00	1.407983189921632e+00	0
1.584236744132146e+00		2.239258631014934e+00	2.239258631014934e+00	0
1.463311997327990e+00		1.719873509293948e+00	1.719873509293948e+00	0
1.302270718541710e+00		1.969322927348670e+01	8.436733519467019e-01	3
1.534554681620395e+00		5.227117433475373e+00	5.227117433475373e+00	0
1.664413877751420e+00		2.840153143911950e+00	2.840153143911950e+00	0
1.825650006611834e+00		1.707680560792409e+01	4.510434993564090e+00	2
1.697105888359126e+00		-1.014009726954548e+00	-1.014009726954548e+00	0
1.460640950301656e+00		6.097162571841459e+00	6.097162571841459e+00	0
1.366606709353180e+00		-1.276802618508096e+00	-1.276802618508096e+00	0
1.446040470162786e+00		-1.645414149694731e+00	-1.645414149694731e+00	0
1.790442893404991e+00		2.099034785276586e+00	2.099034785276586e+00	0
1.051866306707159e+00		1.596444348160220e-01	1.596444348160220e-01	0
1.199904267619452e+00		-6.421749735039327e-01	-6.421749735039327e-01	0
1.449574793883291e+00		2.231304614099958e+01	3.463490219459580e+00	3
1.505638605750925e+00		3.444494558036294e+00	3.444494558036294e+00	0
1.611607110527568e+00		4.403772098708034e+00	4.403772098708034e+00	0
1.525619822821221e+00		1.890751339389526e+00	1.890751339389526e+00	0
1.751500931071899e+00		2.373004793774064e+00	2.373004793774064e+00	0
1.552378661713211e+00		1.371108171747811e+00	1.371108171747811e+00	0
1.307414851249255e+00		-2.117059386258638e-01	-2.117059386258638e-01	0
1.483476196676643e+00		4.583402547860622e+00	4.583402547860622e+00	0
1.537686984820141e+00		1.020883324678998e+01	3.925647939609981e+00	1
1.616603812698318e+00		-2.414133754259923e+00	-2.414133754259923e+00	0
1.545166940162332e+00		1.851792904200072e+00	1.851792904200072e+00	0
1.652974009430331e+00		5.287974034304438e+00	5.287974034304438e+00	0
1.403511586656522e+00		1.856265423620644e+00	1.856265423620644e+00	0
1.502318701438182e+00		-4.697594440714390e-01	-4.697594440714390e-01	0
1.607491604127810e+00		2.629142210624906e+00	2.629142210624906e+00	0
1.670307594679446e+00		3.996110181015169e+00	3.996110181015169e+00	0
1.496682539436733e+00		2.248557367233710e-01	2.248557367233710e-01	0
1.288279361730628e+00		1.810437833746619e+00	1.810437833746619e+00	0
1.503233962741870e+00		-1.237324637739317e+00	-1.237324637739317e+00	0
1.469216656452852e+00		8.940382909225291e-01	8.940382909225291e-01	0

1.565181020972563e+00		5.233702928766266e+01	2.071546830222658e+00	8
1.525690651352913e+00		-7.732247817197839e+01	-1.924254485818381e+00	-12
1.498851075548613e+00		-4.842178906228047e+01	-4.439491912020472e+00	-7
1.502086408884476e+00		1.423916283266591e+00	1.423916283266591e+00	0
1.555973123872399e+00		6.969308687322792e+02	5.780484942479234e+00	110
1.493764671017565e+00		9.911899630708018e+01	4.871216699380184e+00	15
1.649765314312154e+00		7.547289657581682e+01	7.467288965681007e-02	12
1.525291378899154e+00		8.948736211349875e+00	2.665550904169875e+00	1
1.514111647327717e+00		5.191523243058257e+02	3.931129117065666e+00	82
1.580413488310475e+00		1.461830629183496e+01	2.051935677474958e+00	2
1.666531051000765e+00		5.734680891996707e+01	7.981411553470750e-01	9
1.510368721610558e+00		3.809300766689378e+02	3.938958238137786e+00	60
1.576715027812587e+00		3.164559362285161e+01	2.296670869516078e-01	5
1.462194193120820e+00		-2.291819255769681e+00	-2.291819255769681e+00	0
1.554677690883871e+00		2.826840991249226e+00	2.826840991249226e+00	0
1.498964107617212e+00		-2.650175987759475e-01	-2.650175987759475e-01	0
1.510878963421598e+00		2.349848430381334e+01	4.648928382273340e+00	3
1.452587349042053e+00		3.277475075833248e+00	3.277475075833248e+00	0
1.334660093378243e+00		1.215105589378320e+00	1.215105589378320e+00	0
1.458619995276201e+00		4.428873729462715e-01	4.428873729462715e-01	0
1.722813337143968e+00		1.558755790491465e+00	1.558755790491465e+00	0
1.596187755702305e+00		1.484655610250436e+00	1.484655610250436e+00	0
1.570545734409167e+00		2.302240316057560e+00	2.302240316057560e+00	0
1.414559486179615e+00		-3.134964285666719e-01	-3.134964285666719e-01	0
1.500731544147911e+00		2.355374587632734e+01	4.704189954787335e+00	3
1.309852189643509e+00		2.203990998143642e+00	2.203990998143642e+00	0
1.444052401756586e+00		5.655903701499240e-01	5.655903701499240e-01	0
1.247743285705494e+00		1.731849830787826e+02	3.538979784922645e+00	27
1.486377115973226e+00		2.743913160748083e+03	4.444366817602713e+00	436
1.486675960333960e+00		-4.801780246910927e+00	-4.801780246910927e+00	0
1.541833830528203e+00		-1.198937263358042e+00	-1.198937263358042e+00	0
1.671729628157996e+00		5.520938859195298e+00	5.520938859195298e+00	0
1.451415191158235e+00		2.837887375056778e+03	4.170801518598182e+00	451
1.602950054057073e+00		-4.100253654129023e+00	-4.100253654129023e+00	0
1.442684494550341e+00		7.891376229200559e+02	3.739459522555876e+00	125
1.602638362617751e+00		-4.130405620284293e+00	-4.130405620284293e+00	0
1.480531616451101e+00		1.882147317398927e+01	6.255102559629268e+00	2
1.648540375315951e+00		1.020467365906284e+01	3.921488351882841e+00	1
1.559123709162704e+00		3.417527340922465e+00	3.417527340922465e+00	0
1.548373897106365e+00		1.585260896576381e+01	3.286238351403806e+00	2
1.523590715702866e+00		2.231266487439131e+00	2.231266487439131e+00	0
1.553519239678243e+00		-1.687424706701532e+00	-1.687424706701532e+00	0
1.516450799898852e+00		6.132141210066600e+00	6.132141210066600e+00	0
1.540347721541677e+00		2.267618494021476e+01	3.826629018674755e+00	3
1.425727083442888e+00		3.633562662886752e+00	3.633562662886752e+00	0
1.452845694194501e+00		4.636300389991431e+00	4.636300389991431e+00	0
1.525003477049354e+00		1.340742788444819e+00	1.340742788444819e+00	0
1.406539201119443e+00		-1.314637958742501e+00	-1.314637958742501e+00	0
1.462923067967719e+00		1.053260564123035e+01	4.249420334050354e+00	1
1.635603271355230e+00		7.907677351044222e+01	3.678549824282214e+00	12
1.240979735311597e+00		-3.527728838893552e+00	-3.527728838893552e+00	0
1.138330751885064e+00		-4.610585198581534e+00	-4.610585198581534e+00	0
1.731700599179123e+00		-7.401726096545870e+00	-1.118540789365870e+00	-1
1.490169938530319e+00		-3.969842338361726e+00	-3.969842338361726e+00	0
1.787982810918399e+00		-2.965360523308932e+00	-2.965360523308932e+00	0
1.496314869248801e+00		1.459478593882074e+00	1.459478593882074e+00	0
1.380657816878782e+00		9.601686980125200e+00	3.318501672945199e+00	1
1.514607181702655e+00		4.785019266853545e+00	4.785019266853545e+00	0
1.556481533549878e+00		4.975581560242025e+00	4.975581560242025e+00	0
1.606307575454574e+00		2.105326753802041e-01	2.105326753802041e-01	0
1.257400194795214e+00		2.318991446352425e+00	2.318991446352425e+00	0
1.440184512664694e+00		9.265327449455372e-01	9.265327449455372e-01	0
1.630060815971591e+00		3.933163127000256e+00	3.933163127000256e+00	0
1.511891777481367e+00		4.177158828804710e+00	4.177158828804710e+00	0
1.590957331310885e+00		2.962534955593786e+03	3.154675912005587e+00	471
1.540073950457307e+00		-4.143932047812397e+00	-4.143932047812397e+00	0
1.526988458459652e+00		2.925857838548433e+02	3.559259724563276e+00	46
1.492040980273321e+00		1.073131783918318e+00	1.073131783918318e+00	0
1.415152377008919e+00		3.122839706565540e+01	6.095655836935396e+00	4
1.417529691806614e+00		3.377698629973112e+00	3.377698629973112e+00	0
1.346552471908535e+00		9.851012162618561e+00	3.567826855438561e+00	1
1.538588998868015e+00		-2.317522071877829e+00	-2.317522071877829e+00	0
1.559745207281842e+00		-1.845551213666674e-02	-1.845551213666674e-02	0
1.353912831831490e+00		-1.360206191610157e+00	-1.360206191610157e+00	0
1.461661383273506e+00		1.587863866381880e+01	3.312268049458805e+00	2
1.656769660689472e+00		1.021928568088742e+00	1.021928568088742e+00	0
1.414273066271107e+00		7.417142955696295e-01	7.417142955696295e-01	0
1.528629068990645e+00		2.875551691547136e+01	3.622775686751361e+00	4
1.560315595932674e+00		-5.045215495796903e+00	-5.045215495796903e+00	0
1.491997026056685e+00		4.122068388006801e+00	4.122068388006801e+00	0
1.573970688003355e+00		-1.719262407164089e+00	-1.719262407164089e+00	0
1.545005281745579e+00		3.612174655959823e+00	3.612174655959823e+00	0
1.536193180343767e+00		5.466335893493945e+00	5.466335893493945e+00	0
1.506659615809938e+00		1.484316018595588e+00	1.484316018595588e+00	0
1.475988535090862e+00		8.977601918629560e+00	2.694416611449560e+00	1
1.603278517599356e+00		5.504636320684098e+00	5.504636320684098e+00	0
1.480060212318594e+00		1.557908034821965e+00	1.557908034821965e+00	0
1.435884601813515e+00		1.934212636490107e-01	1.934212636490107e-01	0
1.518511202533806e+00		-1.360319780013747e+00	-1.360319780013747e+00	0
1.512034869144578e+00		4.079214660805989e+00	4.079214660805989e+00	0
1.534656005888587e+00		1.628521863750326e+00	1.628521863750326e+00	0
1.562274336406481e+00		-4.628143198862646e-01	-4.628143198862646e-01	0
1.484436715326875e+00		1.058029188996524e+01	4.297106582785238e+00	1
1.535550847823404e+00		1.009896247823453e+01	3.815777171054533e+00	1
1.529414182323960e+00		-8.047873946021622e-02	-8.047873946021622e-02	0
1.513321965212300e+00		4.264001288558233e+00	4.264001288558233e+00	0
1.533026678454313e+00		1.018510004235142e+01	3.901914735171422e+00	1
1.532413832660551e+00		-1.701997975823724e-01	-1.701997975823724e-01	0
1.515835796437266e+00		3.175637505389318e+00	3.175637505389318e+00	0
1.521915080459723e+00		1.429158858734864e+00	1.429158858734864e+00	0

1.466565686004770e+00		1.263592159437396e+00	1.263592159437396e+00	0
1.552458330838323e+00		1.078482511041855e+00	1.078482511041855e+00	0
1.477791242593541e+00		-9.132841913191037e-02	-9.132841913191037e-02	0
1.492232328138923e+00		3.185283166771378e+00	3.185283166771378e+00	0
1.549715237776965e+00		4.477595707007579e-01	4.477595707007579e-01	0
9.587336824837004e-01		4.257096666459844e+00	4.257096666459844e+00	0
1.527806148959161e+00		2.677742706396217e+00	2.677742706396217e+00	0
1.698135251671612e+00		1.367815591591883e+00	1.367815591591883e+00	0
1.596936398597828e+00		6.068187574572491e-01	6.068187574572491e-01	0
1.192051707949322e+00		1.701022193918462e+03	4.562160979861574e+00	270
1.506052851228267e+00		-3.852499940064579e+00	-3.852499940064579e+00	0
1.574865668560850e+00		2.680116397512346e+00	2.680116397512346e+00	0
1.504573925461815e+00		2.553130485497998e-01	2.553130485497998e-01	0
1.561292281338227e+00		7.603097271556949e-01	7.603097271556949e-01	0
1.423812082430712e+00		2.110943806384764e-01	2.110943806384764e-01	0
1.471960962162345e+00		7.777378636728797e+00	1.494193329548797e+00	1
1.451527751414546e+00		-1.821391602165392e+01	-5.647545407293915e+00	-2
1.493472583286363e+00		-4.590619798334860e+00	-4.590619798334860e+00	0
1.523128896419154e+00		2.788073236889823e+03	4.622145809083122e+00	443
1.107486352134877e+00		2.887934075967050e+01	3.746599530950501e+00	4
1.336603900010285e+00		-2.345296259154872e-01	-2.345296259154872e-01	0
1.528659198131157e+00		-2.235160157337405e+00	-2.235160157337405e+00	0
1.597699485676298e+00		1.860041268336962e+00	1.860041268336962e+00	0
1.678279589876157e+00		-5.599641001015765e-01	-5.599641001015765e-01	0
1.338601006559122e+00		-2.811249407830839e+00	-2.811249407830839e+00	0
1.497480579156027e+00		2.498454426056153e+00	2.498454426056153e+00	0
1.300417849818817e+00		4.589303854793782e+00	4.589303854793782e+00	0
1.476721337695232e+00		3.285861006782540e+00	3.285861006782540e+00	0
1.204869817460439e+00		-3.976819822248873e+01	-2.069086379408731e+00	-6
1.438070472216856e+00		9.629186443009015e-01	9.629186443009015e-01	0
1.666183034580452e+00		1.413837630937120e-01	1.413837630937120e-01	0
1.540940846688456e+00		1.042749380226292e+01	4.144308495082923e+00	1
1.565775449493352e+00		-3.082298599320921e-01	-3.082298599320921e-01	0
1.608636595270008e+00		3.258560538730865e+00	3.258560538730865e+00	0
1.419532060166158e+00		2.026948433712561e+00	2.026948433712561e+00	0
1.259304468916244e+00		1.081976067182565e+00	1.081976067182565e+00	0
1.443428957237408e+00		3.559863028159064e+00	3.559863028159064e+00	0
1.421286947491204e+00		1.024924426933021e+01	3.966058962150207e+00	1
1.505496794702741e+00		1.968958743145093e-01	1.968958743145093e-01	0
1.432111722942205e+00		5.424954139453489e+01	3.984058937094886e+00	8
1.547486448710546e+00		1.384695069480862e+00	1.384695069480862e+00	0
1.643808530474865e+00		1.021915903595253e+00	1.021915903595253e+00	0
1.595636402186654e+00		1.614323380188952e+01	3.576863187529522e+00	2
1.531457814753218e+00		2.440869124398979e+00	2.440869124398979e+00	0
1.528541959348572e+00		3.837261913855416e-02	3.837261913855416e-02	0
1.542601524966303e+00		-3.511656840551813e+00	-3.511656840551813e+00	0
1.673037844667982e+00		1.615226535668936e+00	1.615226535668936e+00	0
1.541107396685450e+00		-9.991003545687429e+00	-3.707818238507429e+00	-1
1.564319697879250e+00		-4.873119568772116e+00	-4.873119568772116e+00	0
1.492781096743058e+00		-9.614863626458849e-01	-9.614863626458849e-01	0
1.532193834361459e+00		3.426330127035467e+00	3.426330127035467e+00	0
1.520339478995892e+00		-1.964354107426801e+00	-1.964354107426801e+00	0
1.474828743638079e+00		-7.962320218363264e-01	-7.962320218363264e-01	0
1.488943112536177e+00		-2.695972372165204e+00	-2.695972372165204e+00	0
1.742288085633782e+00		3.236715907976966e+00	3.236715907976966e+00	0
1.481212508139600e+00		1.195557194473086e+01	5.672386637550863e+00	1
1.354040548800749e+00		-3.273405452817741e+00	-3.273405452817741e+00	0
1.529704522484615e+00		-1.005752910029922e+00	-1.005752910029922e+00	0
1.431879642996536e+00		-8.691357012496354e+00	-2.408171705316354e+00	-1
8.497491752075722e-01		3.145519129975160e+03	3.926476385160186e+00	500
1.530206106926129e+00		6.759254234427193e+00	4.760689272471925e-01	1
1.505579175543529e+00		2.331184586245056e-01	2.331184586245056e-01	0
1.510265756932882e+00		3.100572021411321e+00	3.100572021411321e+00	0
1.481179934259218e+00		1.166549808827773e+02	3.557645353537296e+00	18
1.828730148971523e+00		5.436963169935449e+00	5.436963169935449e+00	0
1.592880864550280e+00		-7.304888558397361e-01	-7.304888558397361e-01	0
1.588689364601849e+00		3.691569144257515e+00	3.691569144257515e+00	0
1.550163541654117e+00		1.725396303200615e+03	3.803529033294808e+00	274
1.515250925149950e+00		-1.154092536511448e+00	-1.154092536511448e+00	0
1.457949823586957e+00		-1.287439609491647e+00	-1.287439609491647e+00	0
1.514071968478945e+00		-1.010958329260348e+00	-1.010958329260348e+00	0
1.624558879936166e+00		6.134040112913858e+00	6.134040112913858e+00	0
1.317110235362467e+00		2.106093033522909e+00	2.106093033522909e+00	0
1.381849420965880e+00		2.902677690550946e+01	3.894035676789464e+00	4
1.462195430963797e+00		1.718363646122029e+01	4.617265846860292e+00	2
9.193970184542313e-01		-5.956253938677198e+00	-5.956253938677198e+00	0
1.531591488405377e+00		4.950568911409315e+00	4.950568911409315e+00	0
1.475624510201530e+00		1.431632652909058e+00	1.431632652909058e+00	0
1.472924966949275e+00		6.807628945066000e+00	5.244436378859998e-01	1
1.432892529779334e+00		4.950482790656805e+00	4.950482790656805e+00	0
1.574418727499908e+00		2.491989744502324e+00	2.491989744502324e+00	0
1.437012390293034e+00		3.243605678326630e+00	3.243605678326630e+00	0
1.497242379158171e+00		6.071195184027975e+00	6.071195184027975e+00	0
1.465940121238569e+00		4.639170596265059e+00	4.639170596265059e+00	0
1.569975776067039e+00		7.230744155124273e+01	3.192403172262729e+00	11
1.486576519445086e+00		-2.877766140344816e-02	-2.877766140344816e-02	0
1.263212464697788e+00		1.477010801751907e+00	1.477010801751907e+00	0
1.564428827064819e+00		1.000770270579119e-01	1.000770270579119e-01	0
1.788277231038353e+00		4.866745883262428e+00	4.866745883262428e+00	0
1.613321213422566e+00		-7.719657715112872e-01	-7.719657715112872e-01	0
1.521983278578210e+00		-7.281027836663204e-01	-7.281027836663204e-01	0
