0	0	0
0	0	3.8
3.16962	2.05161	3.37052
6.39113	4.05082	3.11564
7.47094	3.65832	-0.506503
9.90662	6.34131	0.637652
8.94436	9.53529	2.45769
8.80597	11.3797	5.77716
6.4813	11.0922	8.76936
3.1387	11.1553	6.96298
1.57125	13.136	4.124
-1.96212	12.2747	3.02239
-5.52676	11.6761	1.84977
-7.90211	9.75955	-0.413936
-9.08119	7.21304	2.1483
-11.6827	9.93273	2.67283
-9.77409	12.823	4.236
-9.23104	15.7101	6.64629
-8.30129	18.8052	8.64538
-8.40935	21.6983	11.1067
-4.92059	21.9181	12.5967
-2.29135	21.4607	15.3019
0.79381	21.1648	13.1032
0.26675	23.3686	10.0527
-1.97685	26.4354	10.0253
-1.8985	30.1689	10.7288
0.893643	28.6737	12.8284
3.07632	26.37	10.7382
3.60391	28.8309	7.89123
1.0198	30.9271	6.0559
0.719934	32.9858	9.2358
2.77363	36.1245	8.62716
5.57458	36.9218	11.0683
8.55324	36.8841	13.4276
9.8085	34.8428	16.3768
12.5618	32.666	14.9206
13.0478	30.2104	17.7796
12.3478	33.0698	20.1825
15.8322	32.3047	21.4918
15.5513	36.0535	20.9368
14.7525	34.7707	24.4234
16.719	37.1186	26.6728
17.8841	40.5235	25.4526
18.3468	40.9476	29.2004
20.3174	43.8116	27.666
22.4799	43.2942	30.7476
22.6163	46.5079	32.7708
26.1623	47.8471	32.5017
29.4713	49.1236	31.1376
27.9057	51.1948	33.9123
24.2284	51.7687	33.1457


0	0	0
0	0	3.8
2.52904	-2.72364	4.59106
4.3736	-5.71686	3.14947
7.72646	-5.79011	1.36257
7.88	-7.99137	-1.73112
6.79282	-11.6166	-1.39103
9.62689	-12.7072	-3.67548
10.5869	-13.1309	-0.0232489
13.8217	-13.6466	1.90303
14.1018	-9.98854	2.89294
10.6131	-8.89235	1.85992
11.2944	-6.40978	4.65503
10.3304	-3.61834	7.04637
12.5246	-5.12648	9.75765
15.7941	-5.50926	7.85921
18.2716	-8.37239	7.53588
20.9436	-11.035	7.07699
23.1038	-8.62785	9.07188
25.5579	-11.2304	7.78972
27.1716	-14.0688	5.84562
30.19	-13.4458	3.62272
33.7669	-12.5823	4.57147
36.9907	-12.9496	6.54938
38.9571	-10.5036	4.40686
42.3624	-12.1099	3.8929
42.6968	-8.77955	2.09371
45.2099	-5.95655	2.48756
43.8766	-6.62727	5.9822
41.6676	-5.11522	8.6792
40.6282	-1.90203	6.93704
44.3635	-1.68731	7.60173
43.6781	-2.14533	11.3112
44.6068	-5.74886	12.0807
46.1662	-9.21403	12.1136
47.4934	-12.6779	12.9384
47.4786	-15.047	15.9095
47.9222	-17.4136	18.8492
49.1238	-20.3715	20.9101
49.2595	-20.3772	24.7077
46.533	-20.3591	27.3545
45.7719	-24.0766	27.5573
47.7381	-27.0938	26.3447
46.6427	-28.5291	23.001
47.9969	-31.6956	24.607
48.868	-35.2886	23.7287
48.2415	-35.4234	19.9831
51.612	-36.5778	21.3049
53.7928	-35.6093	24.2623
52.6228	-35.208	27.8554
49.6237	-37.541	27.809


0	0	0
0	0	3.8
2.31623	2.66184	2.38944
4.89725	5.08553	1.00956
7.1814	2.11247	0.390241
10.9175	2.59448	-0.108971
11.5034	-0.159284	-2.66114
12.2926	-2.9726	-5.09061
14.9287	-2.48133	-7.78316
16.7685	-5.80283	-7.63295
19.2018	-8.70856	-7.90889
17.3621	-11.6564	-6.37076
14.7286	-13.0682	-8.71843
14.6162	-15.7247	-6.0036
17.7545	-17.8606	-6.17364
17.9321	-21.6504	-5.9592
20.5933	-22.9901	-3.6006
20.5021	-19.7105	-1.68341
21.8116	-21.9697	1.07723
24.1451	-21.3305	4.00744
22.2672	-21.5126	7.30597
19.1628	-19.3969	6.73452
16.7725	-21.8486	8.38236
17.3022	-24.1699	11.344
18.0424	-26.3454	14.3704
21.5703	-26.588	15.7616
22.3849	-29.656	13.6727
24.2394	-31.6557	11.0266
26.6641	-32.4945	8.2235
24.5403	-31.5376	5.2212
25.9401	-34.9607	4.34787
26.6972	-38.6794	4.54219
29.8487	-38.026	6.56234
30.7145	-41.2009	4.66226
32.2914	-41.7093	8.08202
35.5065	-42.1383	10.0617
38.9565	-41.1791	11.3335
37.0605	-40.5327	14.5626
40.6317	-40.0526	15.7693
38.8682	-36.8465	16.7945
40.6064	-35.2413	13.8209
38.9889	-33.3595	10.943
38.0702	-31.689	7.65582
37.6485	-28.2465	6.10287
40.4202	-25.8163	5.17993
43.7442	-27.5135	4.46548
45.8566	-29.4995	6.9218
43.4348	-32.2094	8.0313
44.4771	-34.9981	5.66976
45.3797	-36.4974	9.04278
44.1826	-39.0062	11.6336


0	0	0
0	0	3.8
-0.377431	-3.61097	4.92181
-3.87098	-2.23148	5.49812
-3.92399	0.256912	2.62669
-5.3795	3.40868	1.08142
-2.63618	5.0422	3.14195
-4.31797	3.68392	6.26711
-7.64904	3.35754	4.46781
-10.3981	5.01987	6.49741
-12.9103	7.8709	6.52486
-16.3093	8.83256	7.9254
-19.8786	8.89464	6.62292
-19.3353	9.8427	2.98342
-17.4908	8.47404	-0.0439169
-19.9112	6.51815	-2.22475
-22.8884	8.65561	-1.22088
-22.0062	12.1738	-2.35415
-24.6296	14.285	-0.593396
-25.0455	16.4405	2.50834
-28.0018	16.8755	4.85592
-29.5968	18.6892	1.92224
-31.5268	16.3939	-0.411517
-33.8903	15.0881	2.26231
-36.9387	17.1668	1.3534
-38.0172	18.5158	4.73825
-40.7535	21.0618	4.05228
-42.1061	18.5251	6.53738
-40.4895	15.2377	5.52762
-44.1387	14.8686	4.53414
-46.4043	11.8328	4.83494
-48.8298	12.2884	7.72447
-46.7112	15.4395	7.5778
-48.2999	17.2811	4.65808
-50.3645	14.101	4.40383
-52.8958	15.4274	1.89925
-55.0559	13.9285	4.64285
-58.8247	13.5247	4.37299
-60.4581	14.5534	1.0998
-62.8502	14.1745	4.02803
-66.2002	15.531	2.8545
-69.0155	17.3338	4.66107
-71.3599	18.8604	7.23276
-72.8918	15.7138	8.71324
-73.4729	14.4364	12.2446
