1.182833758376052e-04	8.888793740345786e+08
-1.546129095676685e-05	8.888804631093574e+08
3.565039811970932e-05	8.888818726504693e+08
8.109465946129490e-05	8.888809357890251e+08
1.028524605516606e-04	8.888821345262552e+08
2.717769943926733e-05	8.888807831883733e+08
2.650384623205707e-05	8.888811981005876e+08
2.941191408239888e-05	8.888799869080918e+08
2.836396471998532e-05	8.888810054381070e+08
1.534288515945559e-04	8.888815711588351e+08
1.167005052741155e-06	8.888817114045475e+08
5.571174279886935e-05	8.888805387762116e+08
1.514271220037194e-04	8.888795688748320e+08
1.216716549301663e-04	8.888809268152468e+08
-1.440781842868840e-04	8.888804384057218e+08
-1.475050619032642e-05	8.888814297641168e+08
-1.507944920983805e-04	8.888783429045312e+08
-7.197884661408721e-05	8.888796236854353e+08
1.042115262792917e-04	8.888791637469329e+08
-4.439898241832206e-05	8.888813264816301e+08
-4.180095980149608e-05	8.888802831415113e+08
-7.229263013870571e-05	8.888807095300752e+08
1.069196344049742e-04	8.888801136529154e+08
-1.638042813580360e-04	8.888805601904665e+08
-2.247339869489574e-04	8.888800368844666e+08
1.793988307648539e-04	8.888809225311143e+08
-4.125600535037936e-05	8.888801509635909e+08
2.310451741478117e-04	8.888789739004639e+08
1.135548525979924e-04	8.888807149182872e+08
-2.112750149426426e-05	8.888800808269018e+08
-1.648272330060258e-05	8.888792676152395e+08
4.739423844593777e-06	8.888818338032256e+08
-1.032223927403104e-05	8.888807164235448e+08
-1.980811561203004e-04	8.888783671463182e+08
4.106023263370602e-05	8.888795503679317e+08
-7.070625120059746e-06	8.888790223350773e+08
1.683596427193960e-04	8.888788276687416e+08
1.140683678623396e-04	8.888799676350772e+08
-1.074403432926266e-05	8.888801436584108e+08
-1.133560607604407e-05	8.888796562214574e+08
1.764421463252121e-06	8.888806956618626e+08
7.175637367375846e-05	8.888786171699601e+08
-2.283817218245688e-04	8.888796776179591e+08
7.219452360025000e-05	8.888819863447669e+08
-1.394124856569120e-05	8.888797664214251e+08
-1.040837912653111e-05	8.888805373156430e+08
1.522111186505051e-04	8.888794874034189e+08
-9.719937788761450e-05	8.888805058678633e+08
1.978996111173597e-05	8.888790075286238e+08
-6.010974666798127e-05	8.888803172389704e+08
-3.296789057952978e-01	-3.890849756450986e+02
5.403644405793401e-05	7.777693554170065e+08
1.109266909004019e-05	7.777706564864606e+08
1.169482069318065e-05	7.777682704955877e+08
4.052025908579584e-05	7.777689147876338e+08
-1.614279085306834e-04	7.777707286050525e+08
-1.863617234424330e-07	7.777684188273370e+08
-1.626603400480383e-04	7.777699830067376e+08
1.581054759423981e-04	7.777698199870578e+08
8.823026389754315e-05	7.777689690239882e+08
-1.077587912036367e-04	7.777719338247675e+08
-7.031516004991326e-05	7.777707324238750e+08
1.448801937836239e-04	7.777706157921109e+08
-2.315623408917365e-04	7.777692464299304e+08
1.476831111849233e-04	7.777692616989125e+08
5.375010209082080e-05	7.777677175840380e+08
-1.002680447352324e-04	7.777687405001338e+08
1.561391066703845e-04	7.777707055234150e+08
1.519966759372352e-04	7.777691611644170e+08


6.978474572845933e-06	8.888799723823497e+08
6.334679804302743e-05	8.888799022494172e+08
-1.183668933527824e-06	8.888804350989152e+08
-4.339602119132543e-05	8.888802078390998e+08
4.128604942087519e-05	8.888797899884290e+08
4.604840517773111e-05	8.888801283863423e+08
-3.245339255191339e-05	8.888801933600703e+08
-9.109587119944767e-05	8.888804749776540e+08
-1.452923474883831e-05	8.888796181163207e+08
4.995771472990080e-06	8.888800504078579e+08
-3.801178279453905e-05	8.888797898649747e+08
-1.529772800424624e-06	8.888798033133880e+08
-1.123832870048465e-04	8.888794430768979e+08
-4.851740322077659e-05	8.888798035543134e+08
-2.168929094432229e-05	8.888798974819961e+08
-2.793818845109138e-05	8.888803322839185e+08
-3.843385865755210e-05	8.888798176147397e+08
3.435121140930088e-06	8.888792589685794e+08
-4.763843248209752e-06	8.888797098451245e+08
-9.406265997902793e-06	8.888796180504487e+08
5.579810796804040e-06	8.888799272778898e+08
5.260954656234151e-06	8.888804186196647e+08
2.142058062336633e-05	8.888801702332628e+08
-1.260063941028300e-05	8.888808352007093e+08
1.309701743115846e-05	8.888801062102684e+08
-1.165138978648841e-05	8.888800772431226e+08
-2.103759243367461e-05	8.888797475923378e+08
4.389358415790524e-06	8.888799747056144e+08
9.514766013261195e-06	8.888806242566850e+08
-4.135502279786401e-05	8.888804863010666e+08
-2.143350998812571e-05	8.888801302410357e+08
-2.002033675326957e-05	8.888799916697384e+08
-5.402522623122848e-05	8.888798405151819e+08
-1.429474316900456e-06	8.888808472013634e+08
-1.131975110930481e-04	8.888804147263966e+08
-6.175378020784193e-05	8.888801967411928e+08
-6.855303590106099e-06	8.888803870541561e+08
-5.059222865157521e-05	8.888796204535110e+08
-3.354580102667219e-06	8.888799612089183e+08
1.621413180832501e-06	8.888803127686059e+08
8.471440601628925e-05	8.888802403429066e+08
-2.817386862174635e-05	8.888799519933578e+08
3.350815960981226e-05	8.888800988215526e+08
-1.396498583141709e-05	8.888799644979147e+08
1.172836058921308e-05	8.888793675667419e+08
4.259291051377537e-05	8.888800699024945e+08
5.284769723328800e-05	8.888798912845430e+08
-3.791986503251800e-05	8.888798437864485e+08
-5.562478096851990e-05	8.888792926676353e+08
-6.476370754792181e-05	8.888798853774093e+08
-1.582821757738215e+00	-2.633504663000524e+02
8.241491983659193e-07	7.777702133316294e+08
4.201581994923048e-05	7.777701852732528e+08
2.485169531207503e-05	7.777695977099909e+08
5.010799859881941e-05	7.777702409481919e+08
-5.635089712036935e-05	7.777696298400098e+08
3.687760940096125e-05	7.777702274845541e+08
4.284585251146210e-05	7.777704590146393e+08
-1.212437161695598e-06	7.777698787505920e+08
