0.000000000000000e+00	1.378550119535714e+00
0.000000000000000e+00	4.659312620491376e+00
0.000000000000000e+00	4.144234773275871e+00
0.000000000000000e+00	3.537773293552876e+00
0.000000000000000e+00	3.570386519530373e+00
0.000000000000000e+00	6.274248143135396e-01
0.000000000000000e+00	9.627528313722693e-01
0.000000000000000e+00	6.282099846789551e+00
0.000000000000000e+00	5.085507091406279e+00
0.000000000000000e+00	2.602596079635986e+00
0.000000000000000e+00	1.569650620793409e+00
0.000000000000000e+00	2.406805720779686e+00
0.000000000000000e+00	2.006359217016652e+00
0.000000000000000e+00	4.167704231613635e+00
0.000000000000000e+00	3.451182601756308e+00
0.000000000000000e+00	5.723367291675979e+00
0.000000000000000e+00	2.454480594334929e+00
0.000000000000000e+00	2.170822216649215e+00
0.000000000000000e+00	1.437067872836049e+00
0.000000000000000e+00	1.312234739489050e+00
0.000000000000000e+00	2.055887113292984e+00
0.000000000000000e+00	6.035679456589855e+00
0.000000000000000e+00	1.490806500863266e-01
0.000000000000000e+00	1.977097819744033e+00
0.000000000000000e+00	4.632298146011117e+00
0.000000000000000e+00	6.270922778348092e+00
0.000000000000000e+00	1.408141187875085e+00
0.000000000000000e+00	2.480681401385702e+00
0.000000000000000e+00	4.454598649025294e+00
0.000000000000000e+00	9.915820058345498e-01
0.000000000000000e+00	2.270654454442741e+00
0.000000000000000e+00	3.378007411740251e+00
0.000000000000000e+00	1.204883883574387e+00
0.000000000000000e+00	6.002958602274534e-01
0.000000000000000e+00	3.108384828013673e+00
0.000000000000000e+00	3.824609063724108e+00
0.000000000000000e+00	2.067701031092744e+00
0.000000000000000e+00	5.062555606005214e+00
0.000000000000000e+00	5.823133195983771e+00
0.000000000000000e+00	2.550660609206310e+00
0.000000000000000e+00	1.933525599741428e+00
0.000000000000000e+00	3.051094379745961e+00
0.000000000000000e+00	5.263033450433625e+00
0.000000000000000e+00	4.907988044027700e+00
0.000000000000000e+00	1.179294664922922e+00
0.000000000000000e+00	6.294049544785582e-01
0.000000000000000e+00	2.622866644055761e+00
0.000000000000000e+00	2.166880755312383e+00
0.000000000000000e+00	4.873093338491599e+00
0.000000000000000e+00	5.471259673787291e+00
0.000000000000000e+00	8.468382475110366e-01
0.000000000000000e+00	5.545271792429752e+00
0.000000000000000e+00	2.269529710739790e+00
0.000000000000000e+00	8.865707654127229e-01
0.000000000000000e+00	9.210460674162987e-01
0.000000000000000e+00	5.532433658782812e+00
0.000000000000000e+00	5.582308713910381e+00
0.000000000000000e+00	5.609663498060160e+00
0.000000000000000e+00	2.766134520247593e+00
0.000000000000000e+00	3.890743200318301e+00
0.000000000000000e+00	1.962822331473397e+00
0.000000000000000e+00	3.554147537242412e+00
0.000000000000000e+00	5.592552701889968e+00
0.000000000000000e+00	1.776930735358851e+00
0.000000000000000e+00	2.545095758612709e+00
0.000000000000000e+00	4.474631541495651e+00
0.000000000000000e+00	5.734749509862539e+00
0.000000000000000e+00	2.182342519943537e+00
0.000000000000000e+00	2.438036861675648e+00
0.000000000000000e+00	5.236564796199269e+00
0.000000000000000e+00	3.557277517158577e+00
0.000000000000000e+00	6.025362482582516e+00
0.000000000000000e+00	1.697563177222378e+00
0.000000000000000e+00	3.382900021710389e+00
0.000000000000000e+00	4.254254737663688e+00
0.000000000000000e+00	5.966132122072653e+00
0.000000000000000e+00	1.947327504120444e+00
0.000000000000000e+00	7.095027379930223e-01
0.000000000000000e+00	5.737186683782131e-01
0.000000000000000e+00	4.699905316130518e+00
0.000000000000000e+00	2.311682480871214e+00
0.000000000000000e+00	1.129465225926421e+00
0.000000000000000e+00	5.078583708138899e+00
0.000000000000000e+00	2.233810200988484e+00
0.000000000000000e+00	7.137727135971657e-01
0.000000000000000e+00	5.136909916725652e+00
0.000000000000000e+00	6.033288904769919e+00
0.000000000000000e+00	3.164287852097627e+00
0.000000000000000e+00	5.238698049005360e+00
0.000000000000000e+00	2.842365765485007e+00
0.000000000000000e+00	4.936758060468157e+00
0.000000000000000e+00	1.516485809545284e+00
0.000000000000000e+00	3.967176590543694e+00
0.000000000000000e+00	2.138015254832891e-01
0.000000000000000e+00	3.195174711813809e+00
0.000000000000000e+00	1.717373179863678e+00
0.000000000000000e+00	1.329235875417607e+00
0.000000000000000e+00	1.654458843100098e+00
0.000000000000000e+00	2.193380850711988e+00


1.262829668844451e+00	-5.126758873985993e+02
-1.963040092635637e-01	1.113004840871669e+02
-1.729264067731888e-01	1.209655029758824e+03
-1.862074302838903e+00	2.975674814054538e+03
-1.391069541484780e+00	5.393074584277181e+02
-3.471945712406646e-01	2.372714151264693e+03
5.102137678323686e-01	-1.125511380418208e+03
-1.154300755826774e+00	-5.560628405466658e+02
-1.009281302973821e+00	-1.343089637212624e+03
-7.702445141423198e-02	-1.487890386420720e+03
1.213061517128023e+00	1.624798507247722e+03
3.509214869337898e-01	-7.961965111182608e+02
4.816778103146699e-01	-9.726612331171023e+02
-1.362578907343215e+00	7.228358830339956e+02
-1.460008034749354e-01	1.200829397863129e+03
1.018508654182519e+00	-4.670863093868908e+02
-7.580454703556430e-01	1.354858974832855e+03
1.514232716447852e+00	-2.004498670762949e+03
1.087598794303103e+00	-2.338211417197620e+02
1.048169979055389e+00	3.568177729147751e+02
-1.792056687647550e+00	-9.307151357713647e+02
-1.630838903994142e+00	-7.304100830405390e+02
-9.513583733601472e-01	4.165326629533839e+02
-7.983386803687118e-01	9.398954228934469e+02
-9.094303524195748e-01	-1.738772377692560e+02
1.990878160067727e+00	-9.504387376962683e+01
3.487142884662564e-01	1.738286435505404e+03
-2.875534017620387e-01	1.008590652810826e+03
-1.161558503418179e+00	1.563920269978168e+02
-1.379327719754731e+00	-1.202123717373832e+03
-8.780563421974197e-02	-1.133947608861574e+02
1.335191258996650e+00	-2.104623878359515e+02
-3.481316689771319e-02	3.080193084632183e+02
1.683078828806004e+00	-6.232026506775920e+02
1.985493085620512e+00	-9.713591180720323e+02
-2.192674568810373e-01	-2.852229160920765e+02
-1.779277701937945e-01	1.029104709203265e+02
